42.54761904761905,42.02976190476191
42.063621120059935,43.03089372748649
43.087479228334495,44.38723882498489
35.21780410514521,38.849822705977274
34.23239359592369,35.73407643318334
37.0407013852946,38.33165933558668
35.21780410514521,38.849822705977274
30.338578620835104,31.231018195394917
30.88345923790556,31.81526692415065
31.006476711813036,31.56448489606613
33.48316037349947,34.08498838032514
35.21780410514521,38.849822705977274
31.134479286966503,38.849822705977274
31.134479286966503,0.0
31.134479286966503,32.357223831738516
31.134479286966503,32.357223831738516
31.884996436056813,32.357223831738516
30.570632648385203,32.357223831738516
32.1508611297824,32.357223831738516
31.839498650671835,32.357223831738516
31.968569177876095,32.357223831738516
31.40806281785488,32.357223831738516
30.96502399524804,32.357223831738516
31.640982212820166,32.357223831738516
33.74172115497388,32.357223831738516
42.70461162705547,46.22124403441344
46.92906948490508,46.22124403441344
42.942648221094615,46.22124403441344
42.70461162705547,46.22124403441344
48.53677240900458,53.315612296248105
54.17900046094828,53.315612296248105
61.4312947183389,62.02089436982071
36.55628267604451,38.849822705977274
38.16294104364394,38.849822705977274
34.66652274655432,38.849822705977274
36.90034259088671,38.849822705977274
36.55628267604451,38.849822705977274
