(1, -10),8
(52, -10),367
(2, -11),267
(67, -12),82
(8, -12),39
(38, -8),192
(43, -11),125
(6, -5),282
(22, -8),494
(0, -12),8
(67, -9),212
(57, -6),217
(48, -10),415
(14, -6),66
(17, -7),26
(67, -6),116
(70, -6),217
(21, -7),82
(33, -8),420
(52, -7),117
(0, -11),40
(71, -6),100
(54, -6),36
(10, -7),177
(29, -10),166
(23, -5),13
(39, -10),291
(34, -11),243
(72, -11),349
(2, -12),8
(5, -8),13
(46, -11),8
(49, -6),291
(72, -6),115
