(52, -10),416
(67, -12),8
(58, -4),392
(18, -3),11
(38, -8),57
(43, -11),56
(6, -5),137
(22, -8),496
(67, -9),46
(75, -4),17
(48, -10),164
(14, -6),490
(70, -6),172
(33, -8),34
(0, -11),500
(52, -7),3
(54, -6),176
(10, -7),117
(1, -4),389
(40, -4),50
(23, -5),24
(39, -10),7
(34, -11),380
(2, -12),500
(5, -8),128
(46, -11),19
(49, -6),22
(72, -6),7
(64, -4),53
