(52, -10),54
(2, -11),2
(67, -12),59
(38, -8),272
(22, -8),500
(67, -9),68
(57, -6),15
(48, -10),125
(14, -6),500
(17, -7),3
(67, -6),296
(70, -6),232
(33, -8),485
(52, -7),325
(0, -11),12
(71, -6),63
(54, -6),428
(10, -7),223
(29, -10),309
(39, -10),28
(34, -11),45
(72, -11),364
(2, -12),500
(5, -8),495
(49, -6),124
(72, -6),87
