(1, -10),62
(52, -10),12
(2, -11),122
(67, -12),77
(8, -12),219
(38, -8),50
(43, -11),52
(22, -8),500
(0, -12),9
(67, -9),44
(48, -10),387
(17, -7),19
(21, -7),9
(33, -8),368
(52, -7),108
(0, -11),9
(10, -7),102
(29, -10),283
(39, -10),165
(34, -11),27
(72, -11),470
(2, -12),9
(5, -8),357
(46, -11),9
