(1, -10),3
(52, -10),49
(2, -11),124
(67, -12),129
(58, -4),7
(8, -12),3
(38, -8),268
(43, -11),3
(6, -5),3
(22, -8),498
(0, -12),3
(67, -9),20
(75, -4),85
(57, -6),18
(48, -10),261
(14, -6),500
(17, -7),118
(67, -6),102
(70, -6),155
(21, -7),3
(33, -8),84
(0, -11),27
(52, -7),111
(71, -6),145
(54, -6),12
(10, -7),7
(29, -10),300
(1, -4),4
(40, -4),21
(23, -5),4
(39, -10),22
(34, -11),239
(72, -11),258
(2, -12),3
(5, -8),500
(46, -11),3
(49, -6),203
(72, -6),147
(64, -4),49
