(52, -10),53
(2, -11),124
(67, -12),288
(8, -12),99
(38, -8),39
(43, -11),10
(22, -8),500
(67, -9),168
(57, -6),43
(48, -10),370
(14, -6),498
(17, -7),47
(67, -6),36
(70, -6),144
(21, -7),7
(33, -8),494
(52, -7),261
(0, -11),126
(71, -6),208
(54, -6),335
(10, -7),84
(29, -10),216
(39, -10),116
(34, -11),25
(72, -11),213
(2, -12),500
(5, -8),5
(49, -6),9
(72, -6),102
