(1, -10),21
(52, -10),135
(2, -11),98
(67, -12),136
(8, -12),44
(38, -8),254
(43, -11),108
(22, -8),500
(0, -12),21
(67, -9),195
(48, -10),325
(17, -7),35
(21, -7),140
(33, -8),470
(52, -7),151
(0, -11),23
(10, -7),144
(29, -10),318
(39, -10),307
(34, -11),116
(72, -11),404
(2, -12),21
(5, -8),21
(46, -11),21
