(1, -10),43
(52, -10),497
(2, -11),124
(67, -12),156
(58, -4),230
(8, -12),43
(38, -8),58
(43, -11),51
(6, -5),47
(22, -8),500
(0, -12),43
(67, -9),81
(75, -4),67
(57, -6),263
(48, -10),57
(14, -6),500
(17, -7),48
(67, -6),201
(70, -6),389
(21, -7),43
(33, -8),364
(52, -7),63
(0, -11),114
(71, -6),386
(54, -6),76
(10, -7),63
(29, -10),403
(1, -4),478
(40, -4),77
(23, -5),49
(39, -10),58
(34, -11),498
(72, -11),497
(2, -12),500
(5, -8),497
(46, -11),44
(49, -6),211
(72, -6),88
(64, -4),229
