30.566763932677183,30.390877163126355
29.599305509289003,31.049370723820868
28.96048181948761,31.796347223577044
29.747053857158605,31.074963569641113
30.911359336788287,34.33167940967686
28.61900057230569,30.18389006739571
28.511732758352434,29.252273914359865
28.326575018593655,30.61643965968064
29.143646717297244,28.431741324957297
28.72275926655121,29.134975437538888
29.27788127876332,29.729885761455257
29.52093325739019,29.177107438707004
28.392015135972606,29.7108330203212
28.367206287984327,28.749587277584038
29.109250392366363,29.54571325579626
28.900120982072867,27.900994313946974
28.87218666926962,28.876361482106375
27.964771814246724,29.64702383695946
