,0,1,2,3,4,5
0,4.182577071353647,-8.696649275350888,3.8722298403497444,-2.7672117017145297,-3.292015125152957,-4.401013185267421
1,-0.06538207762660656,-7.129313344346257,-0.2956921318702782,-5.573910539164623,9.804822467430624,1.631314653206382
2,-3.1841709891320575,-2.307161120223086,1.2979371226922662,-4.078085909285261,1.3228803480589724,-0.5467320540775393
3,-0.6461245726711677,3.9452648301872797,-1.1468294483713521,-3.9273719162610017,-4.827893043037534,-2.301328718166603
4,-1.9784204509408245,3.5554086671603784,3.5535245170413505,-4.8304347254430775,-0.28141364560682913,3.900114248414438
5,-1.913026645497113,4.416367673912401,-2.535828539246257,0.9145256011230785,0.851925298062286,-0.5533385091406078
6,3.8637428170991632,-1.5338630374385933,-7.780024691540927,2.450459552005287,6.557073563205531,-0.1314142439650272
7,3.8217537019725176,5.406223691594542,-10.442578313200958,5.0486317965770136,6.921146985884294,0.3309527126486128
8,11.30445512429931,0.8617227712757334,-5.383346710333838,3.499629407999066,7.416022120576738,3.21746187646202
9,10.8288334740696,-6.800850753947442,-11.40027057420959,6.307061765695488,5.4911770119290155,9.021263211949258
10,-4.448103138979084,1.037144218426664,-3.142522264764938,3.812287007109709,-2.1201774666030286,-5.900367828848363
11,-2.9600718237416865,-2.0686760175785945,-2.3948035676571546,-1.7533381786785782,-5.176214731612232,5.00839426371166
12,-0.6238893055619842,4.308478397098179,-2.006628470776658,-3.607836743644617,-1.251190576075412,3.518600207631475
13,-0.6938180366885106,3.359859809827247,-4.543352024814895,2.9011729288552615,-8.70925136074536,4.082392313083678
14,-5.844396385801933,6.83938386569714,1.6006409212242092,5.828832126288127,0.921248500667373,-5.4857568700212695
15,-4.217553997336618,10.554991064664268,-4.892772892203107,9.291863721218558,-3.1548919221195777,1.2838865354155526
16,-0.5221435247814108,5.960386587457802,-3.7773877045505126,4.160503819229563,-3.2134896257874743,3.299884963535884
17,-1.1093803127661244,-0.1366825729661616,-3.198645861100178,2.021158697421548,-0.8079982973919524,1.9910966802735102
18,-0.4206562525420616,4.039714996562219,-1.5532516012387725,-1.1420387965990002,-2.0702287160404094,4.436775034368771
19,4.790910597630367,0.38563465680595277,-4.4473365411854315,-0.6301828844160101,-4.289774091679543,0.7485670615064017
20,1.9236096132801876,0.8764672413184275,1.0375200782236826,7.43818343109171,-2.263486661676064,1.2718546142384017
21,-8.10498963283658,-1.734790201216737,1.1237791388201213,-1.345263633372093,1.8784586594446901,-2.878303999449679
22,2.7616385223746267,-5.433556121424709,-1.5788751198182145,-4.640771731079711,8.454373613046004,0.3211397070532229
23,-1.7695914982244396,-3.343310934974622,1.4853475395711713,5.900021927740833,-3.7729972040006423,2.852193806324613
24,-4.565449083461086,0.693535065927321,-0.8743918447906323,1.4843276511209078,-2.8736585219616355,-1.1957741858581217
25,4.51715234983031,0.8705565918834112,1.7263810524325476,1.5008621334532815,2.926772310185048,5.34545839058969
26,-2.506884557202332,-0.33212194827039654,8.734186848453525,4.233876714708489,7.235975707546541,-4.0494069568643125
27,14.612229519858134,-11.687151684084416,-2.3985915907469577,0.8857897095658018,5.134849266596085,-2.014209944510223
